../Expiration/Expiration_10000_Independent_cluster_min=10_max=10000_alpha=-5e-06 copy_original_Dijkstra.csv
road_id,road_pagerank,road_length,road_clusterId,expiration,random_expiration,pickup
3159,0.00054498,79.02266819018425,9,0,0,0
3160,0.01231622,128.63603927760056,9,1,1,0
3161,0.00264810,26.97141911574257,9,0,0,0
3162,0.00923847,140.46800625444826,9,4,3,0
3163,0.01790400,75.49880596803257,9,0,0,0
3164,0.11781079,134.84533701470556,9,2,3,0
3165,0.01412155,76.03910703848639,9,0,0,0
3166,0.15074224,73.81571955173285,1,18,11,0
3167,0.02589438,83.86843128618789,9,1,1,0
3168,0.00993465,57.95214949228199,9,0,0,0
3169,0.04659929,97.08184546473976,9,1,2,0
3170,0.02985615,98.69802797961854,9,8,8,0
3171,0.18145013,37.04071687446854,1,6,5,0
3172,1.33113874,81.08530920357671,0,20,78,0
3173,0.68115716,155.37175237292445,10,4,23,0
3174,0.41755050,145.30928287397694,10,21,38,0
3175,1.51547061,80.28210012286095,0,2,67,0
3176,0.35449862,142.5206358502751,10,41,46,0
3177,0.43667400,80.2642485772923,10,9,41,0
3178,0.56692595,154.61148331733435,10,7,73,0
3179,1.46335844,80.7491676183059,0,0,116,0
3180,0.54329144,215.8796816342906,10,35,65,0
3181,2.39837153,80.23098341947582,6,0,92,0
3182,0.32231972,80.94277704036098,10,18,65,0
3183,0.26987222,228.96787915968926,10,36,42,0
3184,0.36604587,216.89293803387702,10,64,83,0
3185,0.99428367,80.50445332585424,39,47,94,0
3186,0.16285881,81.30830504026703,10,20,21,0
3187,0.01237336,80.10301681577022,10,2,2,0
3188,0.00000000,91.54159687727406,10,0,0,0
3189,0.00055470,66.56452299564454,9,0,0,0
3190,0.00051841,77.76114729867169,9,0,0,0
3191,0.05160726,178.05051106845826,9,0,0,0
3192,0.00055411,77.57603725563379,9,0,0,0
3193,0.00054729,76.6210036513472,9,0,0,0
3194,0.34984272,61.9333639549955,9,0,0,0
3195,0.01332520,151.1105420400361,9,1,1,0
3196,0.00288971,174.47296570087462,9,2,2,0
3197,0.00000000,77.05380258641723,9,0,0,0
3198,0.00078707,62.42254173232693,9,0,0,0
3199,0.00573455,75.24979063957238,9,0,0,0
3200,0.00053499,66.8737972463917,9,0,0,0
3201,0.00000000,76.68658187250641,9,0,0,0
3202,0.14379286,77.00045958394254,9,20,22,0
3203,1.15230824,84.67406948982239,0,91,91,0
3204,0.61161873,37.4176812479262,0,39,40,0
3205,0.17899121,124.12705437708595,1,17,18,0
3206,0.14291497,17.976725201621452,0,20,19,0
3207,0.04829662,40.713694236321864,9,10,9,0
3208,1.68412442,88.5580173283069,0,75,56,0
3209,0.14151837,271.24584756780195,9,12,6,0
3210,0.21385830,253.97550780506853,9,17,20,0
3211,1.17009667,79.56295182137391,0,80,72,0
3212,0.57860363,273.4734984752883,1,38,29,0
3213,0.51897294,274.1931959108179,1,41,41,0
3214,1.22204135,75.39475987498416,0,92,91,0
3215,0.90844606,74.30939061715866,0,68,75,0
3216,0.13332417,277.30108921473914,1,15,14,0
3217,1.02276726,73.40239799423216,0,80,89,0
3218,0.12578192,278.22981850185954,1,13,13,0
3219,0.95075554,84.62565121542826,0,56,85,0
3220,0.58039204,273.50653705253023,1,51,51,0
3221,0.00000000,7.363864024557936,1,0,0,0
3222,0.96753152,78.50044525629512,0,74,83,0
3223,0.16778330,277.73282454783333,0,19,25,0
3224,0.83763186,79.21256114039478,0,58,70,0
3225,0.80299285,273.5921135084663,1,80,83,0
3226,0.73733590,79.32460664057936,0,51,55,0
3227,0.83498409,273.7652758625309,1,60,65,0
3228,1.06496292,86.14855859336141,0,88,107,0
3229,0.00232346,166.74259513960217,1,2,2,0
3230,0.82036839,275.0975461407721,1,69,72,0
3231,1.77186748,84.17164751666064,0,159,181,0
3232,2.01333416,273.93807435152627,0,260,268,0
3233,0.34152525,276.0937201263109,1,32,33,0
3234,0.55418449,78.68470070323971,0,38,49,0
3235,0.22158816,276.79532018150053,9,53,51,0
3236,0.73402187,77.85080397107527,0,38,45,0
3237,0.70745898,273.3236615575609,1,17,20,0
3238,1.13337557,78.12919398767832,0,81,86,0
3239,1.13489731,275.20776248668267,1,39,50,0
3240,5.87064012,78.51248370863156,1,293,312,0
3241,1.09212425,274.2947164152536,1,156,163,0
3242,12.48548927,78.59900436462584,1,1437,1486,0
3243,1.43909439,273.7106530171807,1,320,324,0
3244,7.94391852,84.61704311094684,1,838,872,0
3245,0.80370395,274.9778689941101,1,222,226,0
3246,0.82104711,86.19187443682759,0,70,84,0
3247,0.42773764,273.8747858533335,1,40,37,0
3248,0.19328482,274.14361136502487,1,14,14,0
3249,0.95732947,79.70874161384147,0,79,113,0
3250,0.32442744,272.91657912480815,9,61,60,0
3251,0.52145945,78.99662526476455,0,28,35,0
3252,3.24465871,274.2436645068128,0,133,259,0
3253,1.07677088,79.74043789292054,0,76,77,0
3254,0.80287937,273.97303628197903,9,47,52,0
3255,1.03068754,79.8446166612523,0,109,123,0
3256,0.62751351,213.2021097363254,10,138,136,0
3257,0.71068204,78.94954674823026,0,50,58,0
3258,0.87035036,198.146774337982,10,51,71,0
3259,1.12688433,79.32145335198177,0,107,118,0
3260,0.41795632,274.03016121541344,10,73,74,0
3261,0.33119815,190.67728027373838,10,38,39,0
3262,0.90823110,78.70757169169441,0,60,70,0
3263,0.62458458,81.40070359348574,0,13,25,0
3264,1.17879057,273.9976814224688,10,6,20,0
3265,1.41102992,173.13702496061774,0,93,113,0
3266,1.02208667,78.01054041560771,0,12,34,0
3267,1.29674781,78.43232743613962,0,11,54,0
3268,0.72319799,274.08787611867086,10,77,84,0
3269,0.72318920,98.66767363146651,0,2,31,0
3270,2.03436948,86.40346058292205,0,10,69,0
3271,0.94394900,274.5289623199515,10,70,92,0
3272,0.09233509,66.24482521687202,10,22,35,0
3273,0.39396894,49.03305708438366,0,20,35,0
3274,0.72274123,54.969670857048044,9,16,9,0
3275,0.23254592,40.21198681021957,9,13,10,0
3276,0.00161244,54.969670857048044,9,0,0,0
3277,0.99332461,79.74850610060992,9,30,25,0
3278,0.12251167,137.6149010515774,9,4,4,0
3279,1.04530420,79.76232003340282,9,27,19,0
3280,0.00117724,79.74850610060992,9,0,0,0
3281,0.07126987,266.7027839122428,9,5,4,0
3282,1.27956476,79.6456813546558,9,46,35,0
3283,1.21261054,79.96489679974407,9,47,35,0
3284,0.04098829,265.5865421687714,9,2,2,0
3285,0.00000000,79.96489679974407,9,0,0,0
3286,1.06880611,85.77898124729002,9,37,36,0
3287,0.09542098,141.03316952711467,9,7,5,0
3288,0.00000000,85.77898124729002,9,0,0,0
3289,0.00000000,86.02994683995405,9,0,0,0
3290,0.01026179,247.04300687783262,9,0,0,0
3291,0.03207381,140.74582882358368,9,9,9,0
3292,0.69811432,86.02994683995405,9,40,32,0
3293,0.55127972,140.95708373492047,9,8,6,0
3294,0.91602189,80.07820743276274,9,13,12,0
3295,0.00637961,79.74517569321777,9,0,0,0
3296,0.07387009,140.55618945341917,9,12,7,0
3297,0.00000000,79.64158627970338,9,0,0,0
3298,0.04176855,140.88939064114447,9,4,2,0
3299,0.52111669,79.96489685231248,9,7,2,0
3300,0.01465967,21.55833261809149,9,0,0,0
3301,0.02833724,267.07064764393886,9,1,1,0
3302,0.20381551,79.62957058792715,9,17,15,0
3303,0.00072632,58.105643814911836,9,0,0,0
3304,0.06544688,80.30291779065664,9,3,2,0
3305,0.09189976,79.62957058792715,9,4,4,0
3306,0.03603722,84.0420349332501,9,6,5,0
3307,0.17632547,86.08545542793603,9,2,2,0
3308,0.07852309,268.085423077982,9,1,1,0
3309,0.15235654,80.30291779065664,9,6,6,0
3310,0.00000000,86.08545542793603,9,0,0,0
3311,0.00000000,85.18483996223863,9,0,0,0
3312,0.10816751,135.95288557431806,9,1,1,0
3313,0.13369679,267.82555578659714,9,1,0,0
3314,0.00525709,123.6962930891399,9,0,0,0
3315,0.16838744,79.53522728783202,9,3,3,0
3316,0.00000000,80.71182113872774,9,0,0,0
3317,0.00000000,79.53522728783202,9,0,0,0
3318,0.00000000,79.31520811687406,9,1,1,0
3319,0.01208740,111.73226220966181,9,0,0,0
3320,0.00000000,81.71972857027566,9,0,0,0
3321,0.15732217,153.80659458318644,9,7,8,0
3322,0.00000000,79.17710039253257,9,0,0,0
3323,0.00979193,265.48529463381556,9,0,0,0
3324,0.32503264,85.29093726322971,9,3,2,0
3325,0.00510984,266.4811286853095,9,1,1,0
3326,0.10312787,85.29093726322971,9,4,2,0
3327,0.01881231,85.51049914071018,9,2,2,0
3328,0.00054221,140.97506288844045,9,0,0,0
3329,0.04267778,79.45332081037023,9,4,2,0
3330,0.04000404,85.51049914071018,9,5,4,0
3331,0.01621705,267.12460642958087,9,0,0,0
3332,0.00000000,79.45332081037023,9,0,0,0
3333,0.00868197,133.16958697098144,9,1,1,0
3334,0.02433587,79.35610885814805,9,1,0,0
3335,0.01722440,264.32623793329674,9,0,0,0
3336,0.05010771,79.35610885814805,9,2,2,0
3337,0.06557990,79.136286842315,9,7,7,0
3338,0.01301665,132.92860869504557,9,1,0,0
3339,0.04290563,79.13628684231502,9,2,0,0
3340,0.04618795,79.50976903083316,9,6,6,0
3341,0.04503289,78.8732810226062,9,4,3,0
3342,0.22735942,79.24560752725864,9,2,1,0
3343,0.02231696,132.90069329332752,9,0,1,0
3344,0.00000000,79.24560752725864,9,0,0,0
3345,0.06201143,79.45332081036979,9,3,3,0
3346,0.04333812,266.9628362650635,9,2,2,0
3347,0.00000000,79.45332081036979,9,0,0,0
3348,0.02691090,79.03899766419671,9,2,2,0
3349,0.00448929,114.80242821495796,9,1,1,0
3350,0.12456779,85.90881983368762,9,5,4,0
3351,0.00000000,79.03899766419671,9,0,0,0
3352,0.16993635,267.1246064236593,9,3,3,0
3353,0.00579945,105.75462648068547,9,0,0,0
3354,0.10252576,84.94569377930532,9,3,3,0
3355,0.17408857,79.37168803377361,9,1,0,0
3356,0.00034630,266.64811861788917,9,0,0,0
3357,0.00000000,79.37168803377361,9,0,0,0
3358,0.14774501,79.41247015664386,9,6,3,0
3359,0.00195986,95.43676916565146,9,1,0,0
3360,0.06077920,79.32648401651565,9,4,3,0
3361,0.00000000,79.41247015664386,9,0,0,0
3362,0.00034542,264.24775689566144,9,1,1,0
3363,0.00000000,34.08719271591995,9,0,0,0
3364,0.03243628,44.73969821209156,9,0,0,0
3365,0.00072662,50.86334604772505,9,0,0,0
3366,0.00000000,44.73969821209156,9,0,0,0
3367,0.04069385,79.42108518962598,9,7,5,0
3368,0.00434108,24.117087807056304,9,0,0,0
3369,0.00000000,79.42108518962598,9,0,0,0
3370,0.00506988,79.45332081036979,9,2,1,0
3371,0.00350146,95.3368665963292,9,1,0,0
3372,0.00000000,79.45332081036979,9,0,0,0
3373,0.03606381,79.46903648628403,9,1,1,0
3374,0.00034503,108.68470270459065,9,0,0,0
3375,0.00000000,79.46903648628403,9,0,0,0
3376,0.00663580,79.177100392533,9,0,0,0
3377,0.01077018,97.13615736458698,9,1,1,0
3378,0.00000000,79.177100392533,9,0,0,0
3379,0.02372624,113.06368389677327,9,0,0,0
3380,0.00000000,83.9910271241546,9,0,0,0
3381,0.00053636,225.27244190008406,9,1,1,0
3382,0.03765740,81.63492104276057,9,3,3,0
3383,0.00055154,74.45732316212072,9,0,0,0
3384,0.00372640,75.60811678524179,9,0,0,0
3385,0.00000000,32.56752448926204,9,0,0,0
3386,0.00083136,225.27244190008406,9,0,0,0
3387,0.00912903,80.71394764992687,9,0,0,0
3388,0.00000000,38.573994082674325,9,0,0,0
3389,0.00000000,80.71394764992687,9,0,0,0
3390,0.00412072,25.1263608591356,9,1,1,0
3391,0.03425264,78.83543854295391,9,1,1,0
3392,0.01746058,190.6297517461584,9,0,0,0
3393,0.00050253,25.1263608591356,9,0,0,0
3394,0.15992143,75.32043906997706,49,21,19,0
3395,0.05139528,129.45220998377434,9,0,0,0
3396,0.09238401,75.00006488043887,9,2,2,0
3397,0.00128516,128.5164064047088,9,0,0,0
3398,0.00464569,81.02943073396443,9,1,1,0
3399,0.03814157,158.46785679256692,9,3,3,0
3400,0.00901874,74.71149112049918,9,1,1,0
3401,0.00051126,35.78791155710361,9,0,0,0
3402,0.00054712,306.3876644582942,9,0,0,0
3403,0.00000000,84.44329825333034,9,0,0,0
3404,0.00076005,159.61115307603956,9,0,0,0
3405,0.03060415,78.37647898170059,9,0,0,0
3406,0.00112069,201.72479684425423,9,0,0,0
3407,0.00000000,68.8955357272552,9,0,0,0
3408,0.00000000,15.834298591165847,9,0,0,0
3409,0.02832108,60.221007290222815,9,4,3,0
3410,0.08088587,78.5299746867979,9,7,3,0
3411,0.24340436,137.82996487549502,9,0,0,0
3412,0.00000000,14.009071809863132,9,0,0,0
3413,0.07591803,83.34675887509773,9,0,0,0
3414,0.00057025,16.772163735426943,9,1,1,0
3415,0.11996944,80.28951470439947,9,6,5,0
3416,0.00901287,133.20369598503476,9,1,1,0
3417,0.00054891,79.59143844852542,9,0,0,0
3418,0.00054594,79.16179518555415,9,0,0,0
3419,0.00000000,32.284472771081404,9,0,0,0
3420,0.00000000,32.284472771081404,9,0,0,0
3421,0.00000000,25.64402038489101,9,0,0,0
3422,0.00034029,85.07170541536281,9,0,0,0
3423,0.00034192,25.64402038489101,9,0,0,0
3424,0.08557520,81.50018642511064,9,3,3,0
3425,0.03489772,86.02867685476187,9,2,2,0
3426,0.00070972,85.16685223165541,9,1,1,0
3427,0.25682586,78.90195390221417,9,2,1,0
3428,0.00000000,15.05535627092631,9,0,0,0
3429,0.28040091,129.98168184842913,9,6,12,0
3430,0.25102695,34.71698585022759,31,4,20,0
3431,0.68727765,41.38357046302881,31,14,55,0
3432,0.01486749,68.19951095735048,9,0,0,0
3433,0.03411098,72.57655574540429,9,2,2,0
3434,0.01110631,72.96119253879819,9,0,0,0
3435,0.04290988,87.2474424615079,9,4,3,0
3436,0.16067078,72.78404305013245,9,0,0,0
3437,0.63839023,73.3656940553792,43,32,58,0
3438,0.13924722,132.61639740102456,51,3,10,0
3439,0.37929692,130.85924855423278,1,10,26,0
3440,0.53632023,71.64530614291796,43,6,28,0
3441,0.78468484,75.44787457955782,43,7,47,0
3442,0.61368027,163.45192960923626,43,6,30,0
3443,1.17662141,78.80010386156279,43,27,88,0
3444,0.47768854,130.70198790676437,9,11,35,0
3445,0.06433464,67.35201106908923,9,2,6,0
3446,0.20367029,75.30394882760035,9,5,12,0
3447,0.06387580,73.45173207865511,9,3,4,0
3448,0.35052615,130.265906531965,9,10,18,0
3449,0.03121310,74.12082490559283,9,0,0,0
3450,0.01304064,83.39944943783767,9,1,1,0
3451,0.00000000,10.76701854690964,9,0,0,0
3452,0.00797457,88.88850873975056,9,0,1,0
3453,0.17404068,137.86492535857553,1,11,13,0
3454,0.39982768,83.32636511446512,1,29,18,0
3455,0.11732688,63.34549761370939,1,16,15,0
3456,0.11671647,81.1470225067045,1,4,4,0
3457,0.08608069,131.1439969722045,1,2,2,0
3458,0.07152416,81.24667523729366,9,2,2,0
3459,0.08815352,80.06426544963975,9,2,2,0
3460,0.08081930,129.24488746290453,9,11,10,0
3461,0.10185298,81.85345296463817,1,5,4,0
3462,0.02977276,64.2376643966848,9,1,1,0
3463,0.19215850,80.94997760183811,1,20,21,0
3464,0.06795155,122.95213892179234,9,3,3,0
3465,0.53123428,82.18352143502014,1,40,43,0
3466,0.08649187,73.45958996862517,9,7,8,0
3467,0.44201765,81.14385881007482,1,35,41,0
3468,0.32902032,109.44209759433254,1,16,24,0
3469,3.91918572,123.68650979914815,1,308,380,0
3470,0.06982694,82.96270141673538,9,4,12,0
3471,0.88192917,81.047250688556,1,79,100,0
3472,0.24006167,94.73625389565615,1,7,13,0
3473,0.37979400,80.19532618120242,1,44,49,0
3474,0.48182388,91.41281381305114,1,23,37,0
3475,0.45875912,79.28494955401932,1,59,59,0
3476,0.21690238,114.27650652194627,1,14,15,0
3477,0.30486689,83.21359918128836,1,27,27,0
3478,0.33801454,79.95297865642135,1,16,15,0
3479,0.30844645,78.3133165686569,1,41,41,0
3480,0.17693534,134.6247158816024,1,13,14,0
3481,0.28272638,60.30034373822224,1,24,25,0
3482,0.12637811,68.68375450743434,1,22,22,0
3483,0.12321559,65.93476430213697,1,21,21,0
3484,0.06983448,148.049103795094,9,8,9,0
3485,0.12460296,65.85489847004787,1,8,8,0
3486,0.09811543,65.61076231646585,1,7,9,0
3487,0.08233619,68.93518937104042,1,19,17,0
3488,0.14122755,141.97920100298498,1,12,12,0
3489,0.01473175,26.931897030902114,9,0,0,0
3490,0.06052367,135.10977816203012,9,3,3,0
3491,0.00000000,6.7901441465138666,9,0,0,0
3492,0.00211961,40.37354623355275,9,0,0,0
3493,0.00054256,97.66034626347235,9,0,0,0
3494,0.08443908,58.76810305645391,9,6,7,0
3495,0.08355679,76.88433089257286,9,4,4,0
3496,0.03728617,89.09800699401043,9,4,4,0
3497,0.01165526,48.7894667316025,9,2,2,0
3498,0.00290130,22.90497458602774,9,1,1,0
3499,0.02356784,82.69415958244639,9,2,2,0
3500,0.04990333,96.06031152814242,9,8,8,0
3501,0.00000000,101.34687405065942,9,0,0,0
3502,0.00000000,88.61347543567767,9,0,0,0
3503,0.00000000,147.55556746858582,9,0,0,0
3504,0.00000000,101.34687405065942,9,0,0,0
3505,0.00075632,79.41343659468241,9,0,0,0
3506,0.00054227,140.9894288323272,9,0,0,0
3507,0.00072322,86.78631247967058,9,0,0,0
3508,0.00054231,86.76901989715398,9,0,0,0
3509,0.00166835,79.31520811618356,9,0,0,0
3510,0.00000000,134.30409531694883,9,0,0,0
3511,0.00000000,86.82561189028634,9,0,0,0
3512,0.00000000,77.78020590711729,9,0,0,0
3513,0.00054018,140.4472756529714,9,0,0,0
3514,0.00033763,128.30038941016292,9,0,0,0
3515,0.00034108,86.97627812783087,9,1,1,0
3516,0.00034188,121.36813023762137,9,0,0,0
3517,0.01398509,310.779878613269,9,1,1,0
3518,0.00000000,125.21149531379702,9,0,0,0
3519,0.00000000,128.30038941016292,9,0,0,0
3520,0.00000000,5.8079679570643075,9,0,0,0
3521,0.00034590,181.59834955489373,9,0,0,0
3522,1.21197876,73.40218168514842,31,13,83,0
3523,0.02554816,77.25144835362238,9,1,2,0
3524,0.38525736,67.78880939121798,43,27,33,0
3525,0.27066727,77.96999641970443,9,1,1,0
3526,0.11932709,92.60718883476805,9,5,2,0
3527,0.26576073,84.00716468048476,51,12,21,0
3528,0.02312326,153.9717794898612,51,3,4,0
3529,0.15025143,39.148365240411174,51,2,7,0
3530,0.15561365,41.24947550826172,51,5,14,0
3531,0.67638144,43.451791106044496,31,4,28,0
3532,0.48405528,29.958971781738004,31,2,15,0
3533,1.26749842,74.68401722368635,31,6,57,0
3534,0.24814076,150.05152637875346,1,4,13,0
3535,1.44445251,76.6418494459793,31,7,72,0
3536,0.42227776,130.84819756117778,9,1,21,0
3537,1.14352276,71.83278975829455,31,16,78,0
3538,0.19285552,312.98981296280306,9,15,19,0
3539,0.43517484,74.2056384835718,1,18,42,0
3540,0.66827900,83.80724854770286,1,10,28,0
3541,0.26957051,144.51989972002076,1,17,24,0
3542,0.45281698,81.43701974013518,1,9,18,0
3543,0.08099827,130.77700518574576,9,6,10,0
3544,0.59601951,80.73127357587889,1,13,28,0
3545,0.46721804,80.35895421646885,1,14,31,0
3546,0.07944907,150.93951082413176,9,17,15,0
3547,0.14306045,129.10601726722965,9,2,3,0
3548,0.33217326,81.4216672913587,1,8,15,0
3549,0.14150648,156.06546358858034,9,2,4,0
3550,0.14684117,43.80866502710498,1,7,16,0
3551,1.18208486,80.7777484701858,30,57,109,0
3552,0.04149804,8.486306313298027,1,3,5,0
3553,0.15972887,182.28373162281338,9,9,21,0
3554,0.96595516,43.28483325051076,30,31,72,0
3555,1.73041887,84.49710153119324,30,63,149,0
3556,0.04690501,8.594596401826719,30,2,5,0
3557,0.11099088,88.28067951366597,9,4,7,0
3558,0.57944122,34.61576155375623,30,22,46,0
3559,3.05681440,76.9881474869562,0,145,197,0
3560,0.05929958,8.981382128559568,1,3,5,0
3561,0.38490767,147.8716390184507,1,17,28,0
3562,0.76444955,43.9623063378892,0,47,69,0
3563,1.55627801,77.74726010588557,0,94,102,0
3564,0.05220769,9.248484284444052,0,5,7,0
3565,0.12705576,95.95008312835775,1,8,11,0
3566,1.14637401,44.07294448175622,0,70,74,0
3567,1.18872673,76.8272269395384,0,89,94,0
3568,0.05077851,9.355782966810517,1,3,2,0
3569,0.70512346,46.69485619928077,0,57,63,0
3570,0.08424813,40.963432366950535,9,6,5,0
3571,0.03302035,83.50521473749471,9,3,3,0
3572,0.01620230,40.17100108135846,9,2,3,0
3573,0.00099100,8.61735425099086,9,1,1,0
3574,0.08410832,72.50716988954404,1,5,7,0
3575,0.09327922,32.558191511325944,1,5,5,0
3576,0.03963769,87.84712843183472,9,4,4,0
3577,0.06557373,41.05200200929716,1,5,4,0
3578,0.30875170,92.68641732001916,1,17,13,0
3579,0.01591932,21.178702333250865,9,1,1,0
3580,0.87796329,253.97550780506853,1,49,36,0
3581,0.47352662,154.87673834644238,0,22,26,0
3582,0.66879075,86.84184326942383,0,43,77,0
3583,0.17608292,146.3604840444766,0,3,5,0
3584,0.96484606,154.87673834644238,0,32,54,0
3585,1.50089433,86.35962665236708,0,18,72,0
3586,0.00000000,22.534643607402856,0,0,0,0
3587,0.12630030,142.0332088905962,0,1,7,0
3588,0.86617157,86.15764941114985,0,0,35,0
3589,1.93747864,142.0332088905962,0,8,120,0
3590,3.44191286,154.96466769980788,0,1,218,0
3591,0.80648386,87.07761672573409,0,0,50,0
3592,4.52858789,85.8077134596532,3,0,91,0
3593,0.12692344,154.96466769980788,10,0,5,0
3594,2.69081263,216.23433643633703,0,11,143,0
3595,0.33232981,216.23433643633703,10,0,22,0
3596,0.62103130,87.24264320702576,0,4,44,0
3597,5.23385287,228.09087512803885,0,49,310,0
3598,5.81545186,216.89296684494047,0,66,364,0
3599,2.11806502,85.27260894760148,0,24,163,0
3600,0.25915468,228.09087512803887,10,0,13,0
3601,0.74405241,78.84453055953315,10,22,45,0
3602,1.39551013,79.25964349849336,0,33,43,0
3603,0.49943485,154.56530483642175,10,59,61,0
3604,0.94417232,79.07325536968862,0,29,56,0
3605,0.07502272,21.34125630278247,10,3,8,0
3606,0.25848460,144.60676978206786,10,37,56,0
3607,0.88173904,77.17789199078335,0,0,42,0
3608,0.71044834,154.65448594941915,10,15,83,0
3609,2.49423380,79.12062656393384,2,0,30,0
3610,0.45314875,214.96784537165556,10,68,83,0
3611,0.52881914,80.76756847375799,0,0,43,0
3612,1.14917758,80.14908514068743,8,6,64,0
3613,0.74217834,131.37892847878098,10,5,44,0
3614,0.94602607,80.65312371992067,0,34,47,0
3615,2.02289928,79.56135260357644,0,24,92,0
3616,0.44907277,154.61247096728047,0,38,48,0
3617,0.76953589,79.5562135801672,0,0,44,0
3618,0.16377237,24.05889954352598,0,0,20,0
3619,0.25442360,142.48133855963135,10,7,22,0
3620,1.57625420,80.43605588330459,12,0,111,0
3621,0.30341905,154.70039879716762,10,4,39,0
3622,1.68752116,79.52294912519372,29,0,40,0
3623,0.27646555,215.71905894832184,10,23,37,0
3624,1.23622173,80.25257489965564,28,30,97,0
3625,0.95252765,79.48465378382092,39,52,81,0
3626,0.28771965,228.67642650787698,10,47,64,0
3627,0.19318360,222.2283276252043,10,25,26,0
3628,0.29751441,83.41066970376289,10,62,62,0
3629,0.00205624,175.05820999987318,9,0,0,0
3630,0.00000000,12.113528794087278,9,0,0,0
3631,0.01600020,68.53461669075867,44,4,4,0
3632,0.01360816,99.31004012651478,44,1,1,0
3633,0.34720304,77.11950777238528,1,50,58,0
3634,0.30135707,152.48057755248854,1,43,43,0
3635,0.30038682,150.49998638659883,1,25,28,0
3636,0.18963371,77.88974387335169,1,14,10,0
3637,0.50130281,84.75341946907258,1,64,62,0
3638,0.61248262,154.14600226200577,1,80,80,0
3639,0.66378730,215.58714664076174,1,29,30,0
3640,1.34559511,84.90370681270781,1,110,130,0
3641,1.66269874,78.59230200564917,1,112,137,0
3642,0.07294633,83.87745086435406,1,3,3,0
3643,1.01691469,85.33176930606774,1,33,13,0
3644,0.00053275,74.58433611240042,1,0,0,0
3645,0.44508591,78.44591747682709,1,25,22,0
3646,0.13855750,78.64074316261511,15,1,1,0
3647,0.00365078,153.26394790151687,9,3,3,0
